experiment,channel,window_index,sampling_rate_hz,raw_bytes,compressed_bytes,reduction_percent,reconstruction_exact,rice_parameters,selected_mode
Experiment A (Native 1000Hz),Lead I (LA-RA),80,1000.0,3000,781,73.97,True,"4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4","1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),81,1000.0,3000,771,74.3,True,"5,4,3,4,4,4,4,4,4,4,4,3,3,3,4,2,4,3,3,3,3,3,4,4,3,4,5,4,4,4,4,4","0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),82,1000.0,3000,790,73.67,True,"4,4,3,4,4,4,3,4,3,4,3,3,4,4,4,4,4,4,3,4,4,5,4,4,4,4,4,4,4,4,4,4","0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),83,1000.0,3000,772,74.27,True,"3,4,4,4,3,3,3,3,3,3,3,4,3,3,3,5,6,4,4,4,4,4,4,4,5,3,4,4,4,4,3,3","1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),84,1000.0,3000,778,74.07,True,"3,4,3,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,4,3","1,0,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),85,1000.0,3000,780,74.0,True,"3,3,3,3,3,6,6,4,3,3,3,4,3,4,4,4,4,4,4,4,3,4,3,4,4,3,4,4,4,4,3,5","0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),86,1000.0,3000,791,73.63,True,"5,5,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,4,4,4,5,5,4,3,4,3","0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),87,1000.0,3000,776,74.13,True,"4,4,3,4,4,3,3,3,3,3,4,3,4,4,4,3,4,4,4,4,4,5,4,4,4,3,4,4,4,4,4,4","0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),88,1000.0,3000,769,74.37,True,"4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4","1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),89,1000.0,3000,764,74.53,True,"3,3,3,3,3,4,3,3,4,3,4,5,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,4,3,4,2","1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),90,1000.0,3000,760,74.67,True,"4,4,4,4,4,4,5,4,4,4,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,2,4,4,2,4,4,4","1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),91,1000.0,3000,796,73.47,True,"4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,4,4,4,4,4,5,4,4,4,3","1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),92,1000.0,3000,787,73.77,True,"4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,4,3,3,4,3,3,6,6,4,3,3,4,4,3,4,4,4","0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),93,1000.0,3000,780,74.0,True,"4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,3,5,5,4,3,4,4,4,4,4,4,4,3,4,3,4,3","1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),94,1000.0,3000,779,74.03,True,"3,3,4,4,4,4,4,4,3,3,4,6,6,4,4,3,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,5","0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),95,1000.0,3000,779,74.03,True,"3,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3,4,4,4,3,4","1,1,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),96,1000.0,3000,770,74.33,True,"4,5,4,3,4,4,4,4,3,4,3,3,3,3,2,3,4,3,3,3,3,3,4,4,4,4,4,5,5,4,4,3","0,0,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),97,1000.0,3000,789,73.7,True,"4,4,4,4,4,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,5,4,4,4,4,4,4,4,4,4","0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),98,1000.0,3000,769,74.37,True,"4,4,4,3,3,3,3,4,3,4,3,3,3,4,3,3,4,6,4,4,4,4,4,4,4,4,4,4,3,4,4,2","1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),99,1000.0,3000,781,73.97,True,"4,4,4,3,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4","1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),100,1000.0,3000,777,74.1,True,"3,4,3,3,3,4,6,6,4,3,3,4,4,4,4,4,4,3,4,3,4,3,4,3,4,4,4,3,4,4,4,2","1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),101,1000.0,3000,801,73.3,True,"4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,3,4,3,4,4,4,4,5,6,4,3,3","1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),102,1000.0,3000,775,74.17,True,"3,4,4,3,4,4,3,3,3,3,4,4,4,3,4,3,4,3,4,4,4,4,5,5,4,4,4,4,4,4,4,4","0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),103,1000.0,3000,773,74.23,True,"4,4,4,3,4,4,3,4,4,4,4,3,3,4,3,4,4,5,5,4,4,4,4,4,3,4,4,3,3,3,3,4","1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),104,1000.0,3000,767,74.43,True,"3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,3","1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),105,1000.0,3000,774,74.2,True,"4,4,4,4,4,3,4,5,5,3,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,2,3,3,3,4,3","1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),106,1000.0,3000,797,73.43,True,"3,4,7,5,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,3","1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),107,1000.0,3000,783,73.9,True,"4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,5,6,4,3,4,4,4,4,4,5","1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),108,1000.0,3000,780,74.0,True,"4,3,3,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,3","1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),109,1000.0,3000,771,74.3,True,"4,4,3,3,4,4,4,4,4,4,4,4,5,5,4,4,4,3,3,4,4,4,4,3,3,3,3,3,4,3,4,2","1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),110,1000.0,3000,791,73.63,True,"4,3,3,4,4,3,4,6,5,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,4,4,4,4","1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),111,1000.0,3000,772,74.27,True,"4,4,5,5,4,4,4,4,4,4,4,3,3,3,3,3,3,3,4,3,3,4,3,3,3,4,3,4,5,5,4,4","1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),112,1000.0,3000,787,73.77,True,"4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,3,4,3,3,4,4,4,4,6,6,4,4,3,4,4,4,3","0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),113,1000.0,3000,787,73.77,True,"4,4,3,4,4,4,3,3,4,4,3,4,4,4,3,4,3,4,6,6,4,4,4,4,4,4,4,4,4,4,4,3","0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),114,1000.0,3000,785,73.83,True,"3,4,4,3,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),115,1000.0,3000,782,73.93,True,"4,4,4,4,3,4,3,5,6,4,3,3,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,3","1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),116,1000.0,3000,793,73.57,True,"4,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,3,4,3,4,4,3,3,4,4,4,4,4,4,5,4,3","1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),117,1000.0,3000,768,74.4,True,"4,4,3,4,3,4,4,4,3,4,4,3,3,3,3,3,3,4,4,4,4,3,3,5,5,4,4,4,4,4,4,3","0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead I (LA-RA),118,1000.0,3000,776,74.13,True,"4,4,4,3,4,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3","0,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0"
Experiment A (Native 1000Hz),Lead I (LA-RA),119,1000.0,3000,761,74.63,True,"3,3,3,3,3,3,3,3,3,3,4,3,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),0,1000.0,3000,837,72.1,True,"4,4,4,4,4,4,4,4,4,4,5,8,6,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,4,5","1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),1,1000.0,3000,821,72.63,True,"4,4,4,3,4,6,6,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,4,7,0","1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),2,1000.0,3000,822,72.6,True,"6,4,3,4,4,4,4,5,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,6,6,5,4,4,4,5,5","0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),3,1000.0,3000,819,72.7,True,"4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,6,5,4,4,5,4,4,5,5,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),4,1000.0,3000,791,73.63,True,"3,3,4,3,3,3,3,4,4,4,4,4,6,5,5,4,4,4,4,4,5,4,4,3,4,3,4,4,4,4,3,3","1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),5,1000.0,3000,809,73.03,True,"4,4,4,4,4,4,6,6,4,4,4,4,4,4,5,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,3,4","1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),6,1000.0,3000,845,71.83,True,"7,7,5,3,4,4,4,4,5,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,5,5,4,4,4,4","0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),7,1000.0,3000,812,72.93,True,"4,4,5,5,4,4,4,4,3,3,4,3,3,4,4,4,4,4,3,4,5,6,4,4,4,5,4,4,5,4,3,3","0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),8,1000.0,3000,791,73.63,True,"3,3,3,3,3,3,2,4,2,4,5,4,4,4,5,6,5,4,4,4,4,4,5,5,3,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),9,1000.0,3000,808,73.07,True,"4,4,3,4,4,4,3,3,6,6,5,4,4,5,4,4,5,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4","1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),10,1000.0,3000,840,72.0,True,"3,3,7,7,5,4,4,5,4,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,4","1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),11,1000.0,3000,828,72.4,True,"4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,7,6,4,4,4,4,4,4,3","1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),12,1000.0,3000,814,72.87,True,"5,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,3,3,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),13,1000.0,3000,789,73.7,True,"4,4,3,4,4,4,3,4,4,4,4,3,5,6,5,4,4,4,4,4,5,5,4,3,3,3,3,2,3,3,4,4","1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),14,1000.0,3000,825,72.5,True,"3,3,4,4,4,4,4,7,7,5,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4,3,4,5,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),15,1000.0,3000,837,72.1,True,"3,4,5,5,5,4,4,4,4,4,5,5,4,4,4,4,4,4,4,4,3,3,4,4,4,4,2,4,7,7,5,3","1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),16,1000.0,3000,838,72.07,True,"4,4,5,4,4,5,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,6,7,5,4,4,4,4,4,4","1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),17,1000.0,3000,815,72.83,True,"5,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,5,8,5,3,3,4,4,4,4,5,4,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),18,1000.0,3000,809,73.03,True,"4,4,4,4,4,3,4,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,4,4,4,4,3,3,3,3,4","1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),19,1000.0,3000,811,72.97,True,"4,4,4,4,4,4,4,7,7,5,4,4,4,4,4,5,4,4,3,4,3,3,3,3,3,3,3,3,4,4,4,3","1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),20,1000.0,3000,824,72.53,True,"3,4,5,5,5,4,4,4,4,4,5,4,4,4,4,4,3,4,3,4,4,4,3,4,4,4,4,4,6,5,5,3","1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),21,1000.0,3000,816,72.8,True,"4,4,4,4,4,5,5,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,7,7,4,4,4,4,4,4,3","1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),22,1000.0,3000,810,73.0,True,"5,4,4,4,4,4,4,4,4,4,3,3,4,3,4,4,4,4,5,6,5,4,4,4,4,4,5,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),23,1000.0,3000,817,72.77,True,"4,3,4,3,3,3,4,4,4,4,4,3,4,7,7,5,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),24,1000.0,3000,822,72.6,True,"4,4,4,4,4,4,4,4,6,6,5,4,4,5,5,4,5,4,4,3,3,4,4,3,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),25,1000.0,3000,814,72.87,True,"4,4,5,6,5,4,4,4,4,4,4,5,4,3,3,3,3,3,4,4,4,4,3,4,4,4,4,4,5,5,5,5","1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),26,1000.0,3000,825,72.5,True,"4,4,4,4,4,4,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,6,6,5,4,4,4,4,4,4","1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),27,1000.0,3000,796,73.47,True,"5,5,4,3,4,3,3,4,3,2,3,4,3,4,4,4,4,3,5,6,5,4,4,4,4,4,4,4,4,4,4,5","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),28,1000.0,3000,814,72.87,True,"3,4,4,3,3,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,5,5,4,4,4,3,4,3,3,3,4","1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),29,1000.0,3000,819,72.7,True,"4,3,4,4,4,4,3,3,7,7,5,4,4,4,4,4,5,5,4,3,4,4,4,4,4,4,4,4,4,4,4,4","1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),30,1000.0,3000,839,72.03,True,"4,4,5,5,6,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,7,7,5","1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),31,1000.0,3000,817,72.77,True,"4,4,4,4,4,3,5,4,4,4,4,4,4,4,3,4,4,3,4,4,4,4,3,4,6,6,5,4,4,4,4,4","1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),32,1000.0,3000,818,72.73,True,"4,5,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,6,7,5,4,3,4,4,4,4,5,3,3,3,0","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),33,1000.0,3000,805,73.17,True,"3,3,4,4,4,4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,4,5,4,3,4,4,4,4,4,4,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),34,1000.0,3000,794,73.53,True,"4,4,4,4,4,4,4,4,5,6,5,4,4,4,4,4,5,5,4,3,4,3,3,3,3,4,3,3,3,4,4,4","1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),35,1000.0,3000,823,72.57,True,"4,4,4,5,5,5,3,4,5,4,4,5,5,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,6,6,5","1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),36,1000.0,3000,816,72.8,True,"5,4,4,4,4,4,5,4,3,4,4,3,3,4,3,3,3,4,3,4,4,4,4,3,7,6,5,4,4,4,4,4","0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),37,1000.0,3000,817,72.77,True,"4,5,5,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,4,5,6,5,4,4,4,4,4,5,4,4,4,3","0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0"
Experiment A (Native 1000Hz),Lead II (LL-RA),38,1000.0,3000,817,72.77,True,"4,4,4,4,4,4,4,4,4,4,4,4,3,4,7,6,5,3,4,5,4,4,5,4,4,4,4,4,4,4,4,2","1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1"
Experiment A (Native 1000Hz),Lead II (LL-RA),39,1000.0,3000,819,72.7,True,"4,4,4,4,4,4,4,4,5,6,6,5,4,4,4,4,4,5,4,4,4,4,4,4,3,4,3,4,4,4,4,4","1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1"
